Student_ID,Observation_Term,Program_ID,Entry_Type,Academic_Level,Credits_Completed,Prior_Term_GPA,GPA_Change,Course_Pass_Rate_Last_2_Terms,Failed_Courses_Last_2_Terms,Withdrawals_Last_2_Terms,Current_Course_Load_Credits,LMS_Login_Days_4wk,Assignment_Submission_Rate_4wk,Late_Assignment_Rate_4wk,Average_Assignment_Score_4wk,Days_Since_Last_LMS_Activity,Intervention_Needed_Next_8_Weeks
Student_1454,T4_Spring,Program_D,First_Year,2,38,3.12,0.89,0.772,1,0,12,3.34,0.977,0.188,75.4,3,0.0
Student_1455,T4_Spring,Program_A,First_Year,4,91,2.56,0.13,0.853,0,1,12,2.31,0.782,0.201,82.8,4,0.0
Student_1456,T4_Spring,Program_D,Transfer,2,27,2.84,1.0,0.953,0,0,15,5.41,0.934,0.046,89.6,0,0.0
Student_1458,T4_Spring,Program_A,First_Year,3,72,1.91,-0.33,0.804,0,2,12,3.14,0.849,0.224,69.3,4,1.0
Student_1459,T4_Spring,Program_D,First_Year,1,5,3.05,0.3,0.955,0,1,15,3.17,0.764,0.193,93.7,5,1.0
Student_1460,T4_Spring,Program_A,First_Year,1,21,2.97,-0.19,0.847,1,0,9,2.33,0.979,0.062,76.3,4,1.0
Student_1461,T4_Spring,Program_A,First_Year,4,102,2.96,-0.12,0.769,1,0,15,5.39,0.907,0.092,87.5,0,0.0
Student_1462,T4_Spring,Program_C,First_Year,3,63,2.17,0.15,0.816,1,0,9,5.04,0.937,0.183,75.6,2,0.0
Student_1463,T4_Spring,Program_D,First_Year,4,99,2.61,-0.14,0.921,0,0,15,4.46,0.908,0.1,74.1,2,1.0
Student_1464,T4_Spring,Program_C,First_Year,4,102,2.95,-0.43,0.84,0,0,15,3.62,0.806,0.263,86.5,6,0.0
Student_1465,T4_Spring,Program_A,First_Year,1,21,2.67,0.08,0.899,0,0,12,4.88,0.951,0.066,75.2,0,0.0
Student_1466,T4_Spring,Program_C,First_Year,2,45,3.46,-0.38,0.869,0,1,12,3.56,0.728,0.276,85.4,4,0.0
Student_1467,T4_Spring,Program_A,First_Year,2,29,2.77,0.58,0.724,1,0,18,4.85,0.987,0.0,66.7,2,0.0
Student_1468,T4_Spring,Program_B,First_Year,4,94,2.93,0.43,0.888,0,0,9,4.55,0.922,0.133,81.5,2,0.0
Student_1469,T4_Spring,Program_B,First_Year,2,36,1.91,-0.45,0.777,1,1,15,5.04,1.0,0.234,64.3,0,0.0
Student_1470,T4_Spring,Program_B,First_Year,1,19,3.0,-0.01,0.995,0,0,18,4.74,0.904,0.112,98.8,1,0.0
Student_1471,T4_Spring,Program_C,Transfer,3,70,2.85,0.39,0.861,1,0,15,3.33,0.73,0.142,71.9,4,0.0
Student_1472,T4_Spring,Program_C,First_Year,3,67,3.0,0.17,0.899,0,0,18,4.17,0.913,0.16,84.5,3,0.0
Student_1473,T4_Spring,Program_A,First_Year,1,25,3.58,0.46,1.0,0,3,15,2.78,0.947,0.086,89.4,2,0.0
Student_1474,T4_Spring,Program_C,First_Year,1,11,2.56,-0.03,0.714,1,2,18,5.44,0.973,0.152,60.4,1,0.0
Student_1475,T4_Spring,Program_C,First_Year,4,97,3.17,0.09,0.783,0,0,12,2.83,0.71,0.372,75.4,0,0.0
Student_1476,T4_Spring,Program_B,Transfer,1,6,2.76,-0.48,0.851,0,0,15,3.15,0.805,0.288,70.3,6,0.0
Student_1477,T4_Spring,Program_D,First_Year,4,90,3.03,-0.12,0.893,0,0,15,2.33,0.931,0.148,74.4,6,0.0
Student_1478,T4_Spring,Program_B,First_Year,4,98,2.44,-0.25,0.784,0,0,12,2.0,0.933,0.279,79.2,7,0.0
Student_1479,T4_Spring,Program_D,First_Year,4,85,2.23,0.75,0.861,0,0,12,6.76,1.0,0.0,100.0,1,0.0
Student_1480,T4_Spring,Program_B,First_Year,1,25,2.63,-0.01,0.773,1,0,18,4.27,0.846,0.288,80.4,2,0.0
Student_1482,T4_Spring,Program_D,First_Year,2,51,2.8,0.33,0.933,1,0,18,6.32,1.0,0.108,73.9,2,1.0
Student_1483,T4_Spring,Program_A,First_Year,3,78,3.11,0.25,0.797,2,0,15,2.03,1.0,0.229,77.1,6,0.0
Student_1484,T4_Spring,Program_A,First_Year,2,34,2.08,0.22,0.736,0,0,15,3.82,0.893,0.231,65.1,0,0.0
Student_1485,T4_Spring,Program_A,Transfer,1,21,3.25,-0.17,0.863,0,0,18,3.62,0.853,0.146,82.5,3,0.0
Student_1487,T4_Spring,Program_C,Transfer,2,45,2.95,0.24,0.876,0,0,9,3.83,0.895,0.285,80.1,5,0.0
Student_1489,T4_Spring,Program_C,First_Year,3,55,2.47,0.02,0.872,0,1,15,3.11,1.0,0.003,65.0,4,1.0
Student_1490,T4_Spring,Program_A,First_Year,2,38,2.45,-0.52,0.743,1,0,15,0.75,0.728,0.42,76.2,2,0.0
Student_1491,T4_Spring,Program_D,First_Year,4,101,3.03,-0.38,0.871,1,0,15,3.63,0.86,0.287,78.8,2,0.0
Student_1493,T4_Spring,Program_C,Transfer,2,30,3.26,0.35,0.596,3,0,15,4.67,0.948,0.181,84.4,3,0.0
Student_1494,T4_Spring,Program_A,First_Year,3,75,3.5,0.51,0.936,0,0,15,6.25,1.0,0.178,100.0,0,0.0
Student_1495,T4_Spring,Program_C,First_Year,4,95,3.14,-0.68,0.802,0,0,9,2.54,0.705,0.283,89.9,0,0.0
Student_1496,T4_Spring,Program_C,Transfer,3,73,2.99,-0.5,1.0,0,1,15,3.83,0.871,0.255,100.0,2,0.0
Student_1497,T4_Spring,Program_C,First_Year,2,43,3.56,-0.24,0.952,0,0,18,4.65,0.86,0.231,98.7,0,0.0
Student_1498,T4_Spring,Program_D,Transfer,4,85,3.58,0.11,0.831,0,0,15,3.12,0.931,0.204,81.9,1,1.0
Student_1499,T4_Spring,Program_D,First_Year,2,46,3.11,-0.01,0.879,0,1,12,4.39,0.932,0.278,82.7,1,0.0
Student_1500,T4_Spring,Program_A,First_Year,3,81,3.04,-0.2,0.999,0,0,15,3.05,0.897,0.184,88.6,9,0.0
Student_1501,T4_Spring,Program_B,Transfer,3,65,2.32,0.15,0.758,1,1,12,4.41,0.818,0.186,76.6,5,0.0
Student_1502,T4_Spring,Program_B,First_Year,2,29,3.57,0.09,0.974,0,1,15,4.01,0.901,0.178,78.8,3,0.0
Student_1503,T4_Spring,Program_C,First_Year,1,26,3.27,0.44,0.944,0,0,15,3.41,0.948,0.082,88.3,3,0.0
Student_1504,T4_Spring,Program_A,First_Year,2,39,2.79,0.29,0.939,0,0,15,5.79,0.915,0.1,75.4,0,0.0
Student_1505,T4_Spring,Program_B,First_Year,1,23,3.28,0.4,0.801,0,1,15,3.01,0.92,0.221,100.0,7,0.0
Student_1506,T4_Spring,Program_A,First_Year,2,47,2.45,-0.07,0.722,1,0,9,5.45,1.0,0.0,85.1,3,0.0
Student_1507,T4_Spring,Program_C,First_Year,4,100,2.44,-0.43,0.798,1,0,18,2.86,0.759,0.342,83.8,6,0.0
Student_1508,T4_Spring,Program_B,First_Year,3,61,2.13,0.63,0.746,1,0,18,2.41,0.945,0.263,63.9,7,0.0
Student_1509,T4_Spring,Program_C,First_Year,3,70,2.67,0.01,0.882,0,0,12,5.17,1.0,0.108,80.3,1,0.0
Student_1510,T4_Spring,Program_D,First_Year,2,32,2.58,-0.06,0.602,2,0,15,5.13,0.895,0.143,86.7,1,0.0
Student_1512,T4_Spring,Program_A,First_Year,3,80,2.57,-0.13,0.901,0,0,15,5.74,0.847,0.071,77.4,1,0.0
Student_1513,T4_Spring,Program_D,Transfer,1,18,3.49,-0.21,0.883,0,0,12,4.15,0.892,0.195,80.4,5,0.0
Student_1514,T4_Spring,Program_A,Transfer,4,94,3.65,0.19,0.813,1,0,15,3.18,0.857,0.217,76.6,3,1.0
Student_1515,T4_Spring,Program_B,Transfer,4,107,2.8,0.01,0.806,0,1,15,4.42,0.98,0.188,72.7,4,0.0
Student_1516,T4_Spring,Program_B,First_Year,4,106,2.49,-0.28,0.97,0,0,12,3.98,0.838,0.173,76.1,0,0.0
Student_1517,T4_Spring,Program_A,First_Year,4,83,3.09,0.18,0.872,0,1,15,1.59,0.739,0.211,96.4,5,0.0
Student_1518,T4_Spring,Program_C,First_Year,1,2,2.25,0.14,0.742,1,0,15,3.31,0.794,0.224,64.3,0,1.0
Student_1520,T4_Spring,Program_D,Transfer,3,70,2.89,-0.11,0.946,0,2,15,3.37,0.875,0.102,85.4,0,0.0
Student_1521,T4_Spring,Program_A,First_Year,3,65,1.91,-0.07,0.841,0,0,15,4.93,0.791,0.204,67.1,0,0.0
Student_1522,T4_Spring,Program_B,First_Year,4,88,2.82,-0.31,0.834,0,1,15,4.09,0.827,0.104,80.2,3,0.0
Student_1523,T4_Spring,Program_C,First_Year,4,84,3.04,-0.46,0.811,0,2,9,3.61,0.956,0.297,71.0,4,1.0
Student_1524,T4_Spring,Program_A,Transfer,4,83,2.93,-0.52,0.874,0,0,12,2.63,0.825,0.23,70.1,4,0.0
Student_1525,T4_Spring,Program_D,First_Year,2,36,2.48,0.42,0.724,1,0,15,4.26,0.899,0.076,80.8,4,0.0
Student_1526,T4_Spring,Program_B,First_Year,4,99,2.92,-0.01,0.842,0,1,18,2.8,0.759,0.222,71.3,6,0.0
Student_1527,T4_Spring,Program_B,First_Year,1,16,3.85,-0.07,1.0,0,0,15,3.38,0.838,0.182,76.2,3,0.0
Student_1529,T4_Spring,Program_D,First_Year,3,75,2.88,0.21,0.77,1,0,15,4.59,0.976,0.19,91.4,3,0.0
Student_1531,T4_Spring,Program_A,Transfer,1,24,2.97,0.15,0.849,0,1,15,4.96,0.98,0.148,83.5,4,0.0
Student_1532,T4_Spring,Program_D,First_Year,2,48,3.45,-0.05,1.0,0,0,9,3.17,0.859,0.257,100.0,6,0.0
Student_1534,T4_Spring,Program_D,First_Year,4,90,3.2,0.06,0.794,1,0,12,6.03,0.935,0.028,96.5,0,0.0
Student_1535,T4_Spring,Program_C,First_Year,4,107,3.31,0.16,0.602,3,0,15,3.86,0.948,0.142,71.7,5,0.0
Student_1536,T4_Spring,Program_C,First_Year,1,22,2.5,-0.0,0.981,0,0,15,3.72,0.874,0.07,86.2,0,0.0
Student_1537,T4_Spring,Program_B,First_Year,4,104,2.97,0.42,0.886,1,0,12,3.61,0.985,0.122,88.9,5,0.0
Student_1538,T4_Spring,Program_A,Transfer,3,57,3.28,-0.19,0.867,0,1,15,2.05,0.775,0.323,76.6,3,1.0
Student_1539,T4_Spring,Program_C,First_Year,2,44,2.71,0.32,0.85,1,0,18,3.89,0.694,0.169,77.7,1,0.0
Student_1541,T4_Spring,Program_D,Transfer,4,85,2.7,-0.08,0.799,0,0,15,2.91,1.0,0.241,71.7,5,0.0
Student_1542,T4_Spring,Program_B,First_Year,1,23,2.05,-0.36,0.769,1,1,12,3.69,0.843,0.298,63.4,0,1.0
Student_1543,T4_Spring,Program_B,Transfer,2,51,2.56,-0.29,0.865,0,0,18,4.06,0.881,0.16,83.0,1,0.0
Student_1544,T4_Spring,Program_B,Transfer,2,31,1.96,0.35,0.956,0,0,15,5.54,1.0,0.102,76.1,2,0.0
Student_1545,T4_Spring,Program_A,Transfer,2,32,3.34,-0.06,0.798,1,2,15,4.92,0.811,0.184,84.8,2,0.0
Student_1546,T4_Spring,Program_C,First_Year,2,38,1.83,0.44,0.648,1,0,15,4.16,1.0,0.27,69.7,0,0.0
Student_1547,T4_Spring,Program_A,First_Year,4,84,3.25,0.26,0.909,0,0,15,4.36,0.902,0.159,79.0,4,0.0
Student_1551,T4_Spring,Program_A,First_Year,1,22,2.2,0.05,0.61,2,0,18,4.37,1.0,0.185,79.4,3,0.0
Student_1552,T4_Spring,Program_C,First_Year,2,52,2.93,0.02,0.605,2,0,18,5.77,0.744,0.257,90.3,0,0.0
Student_1553,T4_Spring,Program_B,First_Year,3,75,3.06,-0.09,0.806,1,1,12,2.52,0.765,0.219,80.4,5,1.0
Student_1554,T4_Spring,Program_D,First_Year,3,62,2.54,0.02,0.846,0,0,18,3.17,0.908,0.268,69.7,5,0.0
Student_1555,T4_Spring,Program_A,First_Year,2,40,3.56,-0.1,0.887,0,0,12,3.89,0.792,0.167,79.8,5,1.0
Student_1556,T4_Spring,Program_B,First_Year,4,83,2.0,0.03,0.73,1,2,18,3.14,0.863,0.248,64.3,0,1.0
Student_1557,T4_Spring,Program_B,First_Year,1,11,2.27,-0.17,0.72,1,0,18,3.99,1.0,0.221,57.6,0,1.0
Student_1558,T4_Spring,Program_D,First_Year,2,53,2.23,0.47,0.751,1,0,12,4.22,0.937,0.127,60.8,3,0.0
Student_1559,T4_Spring,Program_B,Transfer,4,86,2.87,0.05,0.823,0,0,18,6.8,0.78,0.149,84.6,0,0.0
Student_1560,T4_Spring,Program_C,First_Year,4,90,2.72,-0.54,0.842,0,0,15,5.03,0.734,0.274,74.1,1,0.0
Student_1561,T4_Spring,Program_B,First_Year,4,103,2.74,-0.29,0.902,0,0,9,4.11,0.952,0.165,71.3,1,0.0
Student_1562,T4_Spring,Program_B,First_Year,3,56,3.19,-0.05,0.933,0,1,12,4.85,0.985,0.11,61.6,0,0.0
Student_1563,T4_Spring,Program_D,Transfer,4,83,3.06,0.34,0.975,0,0,15,4.81,0.948,0.143,83.8,1,0.0
Student_1565,T4_Spring,Program_B,First_Year,1,9,2.98,-0.6,0.645,1,1,15,3.97,0.896,0.163,62.4,2,0.0
Student_1567,T4_Spring,Program_B,First_Year,1,15,3.21,-0.1,1.0,0,0,18,4.97,1.0,0.0,83.3,0,0.0
Student_1570,T4_Spring,Program_A,First_Year,4,99,3.19,-0.25,0.881,0,0,15,2.88,0.628,0.354,81.4,2,0.0
Student_1571,T4_Spring,Program_A,First_Year,4,90,3.44,0.17,0.951,0,0,12,2.6,1.0,0.112,91.7,6,0.0
Student_1573,T4_Spring,Program_D,First_Year,1,11,2.46,-0.24,0.807,0,0,15,4.32,0.663,0.4,73.5,1,0.0
Student_1574,T4_Spring,Program_C,First_Year,2,50,2.59,0.31,0.627,1,0,18,3.48,0.866,0.281,64.7,4,0.0
Student_1575,T4_Spring,Program_D,First_Year,1,0,3.37,0.27,0.789,1,0,12,3.17,0.966,0.109,99.0,0,0.0
Student_1576,T4_Spring,Program_B,First_Year,1,12,2.51,-0.3,0.595,1,1,15,3.32,0.671,0.345,60.9,7,0.0
Student_1577,T4_Spring,Program_C,Transfer,4,100,2.39,0.05,0.922,0,0,15,3.13,0.897,0.215,63.1,0,0.0
Student_1578,T4_Spring,Program_A,Transfer,4,90,2.39,-0.65,0.852,0,0,15,4.99,0.664,0.322,84.9,0,0.0
Student_1579,T4_Spring,Program_B,Transfer,3,65,2.52,0.15,0.851,1,0,15,2.67,0.8,0.241,70.4,8,0.0
Student_1580,T4_Spring,Program_A,Transfer,2,45,2.75,-0.08,0.674,1,0,12,4.44,0.956,0.242,94.6,2,0.0
Student_1581,T4_Spring,Program_B,First_Year,4,85,2.01,-0.11,0.808,1,0,15,4.43,0.895,0.145,82.4,0,0.0
Student_1583,T4_Spring,Program_B,Transfer,1,20,2.73,0.82,0.856,0,1,12,3.82,0.921,0.155,91.2,1,0.0
Student_1584,T4_Spring,Program_B,First_Year,2,42,2.41,0.09,0.83,0,0,15,4.56,0.802,0.252,75.1,5,0.0
Student_1585,T4_Spring,Program_A,First_Year,4,105,3.21,0.1,0.962,0,0,18,2.34,0.983,0.272,84.5,3,0.0
Student_1586,T4_Spring,Program_B,Transfer,2,32,3.1,0.26,0.902,0,0,12,3.87,0.829,0.363,96.1,3,0.0
Student_1588,T4_Spring,Program_D,Transfer,1,11,2.73,0.2,0.714,1,0,12,3.72,0.909,0.335,82.0,0,0.0
Student_1590,T4_Spring,Program_B,Transfer,3,64,3.42,0.65,0.895,0,0,12,4.03,1.0,0.087,84.7,0,0.0
Student_1591,T4_Spring,Program_A,Transfer,2,36,2.86,0.27,0.7,1,0,12,3.86,0.823,0.17,78.9,4,0.0
Student_1592,T4_Spring,Program_B,First_Year,3,66,3.21,0.09,0.736,1,1,15,2.56,0.82,0.281,69.7,7,0.0
Student_1593,T4_Spring,Program_B,First_Year,2,46,1.97,0.48,0.708,1,0,18,4.65,1.0,0.047,89.3,0,0.0
Student_1594,T4_Spring,Program_C,First_Year,3,66,3.53,-0.08,0.959,0,0,15,3.02,0.805,0.085,74.5,4,0.0
Student_1595,T4_Spring,Program_C,First_Year,1,18,2.77,-0.09,0.657,2,0,18,4.64,1.0,0.049,90.4,2,1.0
Student_1596,T4_Spring,Program_D,First_Year,3,71,2.52,-0.06,0.851,0,1,15,4.44,0.9,0.185,78.9,1,0.0
Student_1597,T4_Spring,Program_A,First_Year,1,27,2.71,0.16,0.842,0,0,18,4.84,1.0,0.011,70.9,2,1.0
Student_1598,T4_Spring,Program_C,First_Year,3,54,1.62,0.17,0.861,0,0,12,3.55,0.936,0.181,60.5,1,0.0
Student_1599,T4_Spring,Program_D,First_Year,2,50,2.44,0.66,0.979,0,0,15,6.33,0.931,0.141,83.7,0,0.0
Student_1600,T4_Spring,Program_C,Transfer,4,103,3.55,0.02,0.825,1,1,15,3.87,0.918,0.148,89.5,1,0.0
Student_1601,T4_Spring,Program_B,Transfer,2,34,2.38,-0.47,0.679,1,1,18,2.81,0.795,0.243,63.4,1,0.0
Student_1602,T4_Spring,Program_A,First_Year,3,54,3.45,0.27,0.918,0,1,15,4.99,1.0,0.136,100.0,3,0.0
Student_1605,T4_Spring,Program_D,First_Year,4,106,2.25,0.21,0.691,1,1,12,4.02,0.891,0.258,59.4,3,0.0
Student_1606,T4_Spring,Program_D,Transfer,3,73,2.74,-0.43,0.864,0,0,15,1.93,0.672,0.37,68.9,3,0.0
Student_1607,T4_Spring,Program_B,First_Year,3,66,2.74,-0.7,0.725,0,1,12,2.31,0.678,0.428,51.2,7,1.0
Student_1609,T4_Spring,Program_B,First_Year,3,66,2.16,0.07,0.791,0,0,15,5.02,0.853,0.255,72.3,2,1.0
Student_1610,T4_Spring,Program_D,First_Year,2,49,3.19,0.13,0.734,1,0,18,5.05,1.0,0.102,73.7,3,1.0
Student_1613,T4_Spring,Program_A,First_Year,2,47,2.93,0.01,0.908,0,0,15,3.97,0.886,0.112,84.6,2,1.0
Student_1614,T4_Spring,Program_A,First_Year,1,17,2.67,-0.08,0.844,0,0,12,4.08,0.904,0.229,55.1,4,0.0
Student_1615,T4_Spring,Program_D,First_Year,1,27,2.1,0.19,0.808,0,0,12,3.92,0.943,0.246,79.5,5,0.0
Student_1617,T4_Spring,Program_D,Transfer,2,30,2.56,-0.15,0.803,0,1,12,4.89,0.846,0.199,50.6,1,0.0
Student_1618,T4_Spring,Program_C,First_Year,3,65,3.28,-0.02,0.789,0,0,15,4.78,0.936,0.187,68.8,0,0.0
Student_1620,T4_Spring,Program_D,Transfer,3,81,2.9,0.43,0.851,0,0,12,5.04,0.935,0.124,98.5,4,0.0
Student_1621,T4_Spring,Program_B,Transfer,1,26,1.98,0.22,0.849,0,0,15,4.32,0.887,0.129,58.1,0,0.0
Student_1622,T4_Spring,Program_C,First_Year,3,77,2.68,-0.33,0.641,3,1,12,3.23,0.722,0.342,79.9,2,0.0
Student_1623,T4_Spring,Program_D,Transfer,1,16,2.23,-0.1,0.755,1,1,15,3.42,0.759,0.347,69.1,6,0.0
Student_1624,T4_Spring,Program_C,First_Year,1,26,3.49,0.31,1.0,0,0,9,3.98,1.0,0.166,85.1,0,0.0
Student_1626,T4_Spring,Program_C,First_Year,2,46,2.93,-0.29,0.88,0,1,12,3.19,0.815,0.353,82.1,6,0.0
Student_1628,T4_Spring,Program_D,First_Year,4,106,1.75,0.38,0.61,1,0,12,4.29,1.0,0.216,75.0,1,0.0
Student_1629,T4_Spring,Program_D,First_Year,1,26,3.03,0.18,0.825,1,0,12,3.82,0.923,0.161,89.2,3,0.0
Student_1630,T4_Spring,Program_C,First_Year,2,43,1.99,0.47,0.609,1,0,15,2.26,0.852,0.237,60.2,8,1.0
Student_1631,T4_Spring,Program_C,Transfer,4,87,2.7,-0.01,0.803,0,1,15,4.52,0.975,0.098,68.6,0,0.0
Student_1632,T4_Spring,Program_A,Transfer,2,46,3.07,0.04,0.843,0,1,12,5.37,1.0,0.112,81.2,0,0.0
Student_1633,T4_Spring,Program_B,Transfer,3,60,2.95,-0.02,0.922,0,0,15,2.87,0.766,0.196,72.9,6,1.0
Student_1634,T4_Spring,Program_D,First_Year,2,51,3.4,0.17,0.927,0,0,12,3.66,0.95,0.38,67.4,1,0.0
Student_1635,T4_Spring,Program_D,Transfer,1,7,2.3,0.6,0.865,0,0,12,3.21,0.854,0.208,62.3,3,1.0
Student_1637,T4_Spring,Program_A,Transfer,2,37,3.37,-0.13,0.909,1,0,15,3.74,1.0,0.202,83.6,3,1.0
Student_1638,T4_Spring,Program_C,Transfer,1,27,3.54,0.19,0.76,2,1,18,3.42,0.955,0.085,87.3,1,0.0
Student_1639,T4_Spring,Program_D,Transfer,3,64,2.55,-0.35,0.889,0,0,12,3.63,0.827,0.087,88.7,8,1.0
Student_1642,T4_Spring,Program_D,First_Year,4,86,2.47,-0.04,0.827,1,0,15,4.12,0.837,0.186,81.9,7,0.0
Student_1643,T4_Spring,Program_A,First_Year,3,80,2.99,0.47,0.976,0,0,15,5.66,0.994,0.217,81.0,0,0.0
Student_1644,T4_Spring,Program_B,First_Year,4,99,2.29,-0.3,0.675,1,1,15,2.47,0.716,0.302,70.9,1,1.0
Student_1645,T4_Spring,Program_A,Transfer,4,83,3.36,-0.01,0.661,2,0,9,5.66,0.879,0.097,96.3,1,1.0
Student_1646,T4_Spring,Program_B,Transfer,4,91,2.67,-0.08,0.623,2,0,15,3.55,0.878,0.165,71.8,1,1.0
Student_1647,T4_Spring,Program_C,Transfer,2,43,2.75,0.06,0.781,1,0,15,3.94,0.949,0.061,69.1,9,1.0
Student_1649,T4_Spring,Program_B,First_Year,2,36,2.75,-0.17,0.757,1,0,12,2.97,0.958,0.026,70.4,4,1.0
Student_1650,T4_Spring,Program_A,Transfer,4,87,2.32,0.55,0.753,1,0,12,3.55,1.0,0.226,69.0,5,0.0
Student_1651,T4_Spring,Program_A,First_Year,1,6,1.57,0.16,0.756,0,0,15,3.38,0.828,0.267,55.6,5,0.0
Student_1654,T4_Spring,Program_D,First_Year,2,54,2.4,-0.23,0.721,1,2,15,3.36,0.915,0.288,67.9,5,0.0
Student_1656,T4_Spring,Program_A,First_Year,1,18,3.06,0.25,0.942,0,0,15,5.09,0.897,0.133,85.5,0,0.0
Student_1657,T4_Spring,Program_D,First_Year,3,74,2.8,0.17,0.716,1,0,18,6.3,0.799,0.099,75.0,1,1.0
Student_1658,T4_Spring,Program_C,First_Year,2,30,2.39,-0.29,0.869,0,1,12,2.76,0.924,0.319,72.7,0,0.0
Student_1659,T4_Spring,Program_B,First_Year,3,74,2.0,-0.41,0.69,1,0,15,2.81,0.813,0.371,73.3,3,0.0
Student_1660,T4_Spring,Program_A,First_Year,2,27,2.15,-0.26,0.842,0,1,12,2.98,0.764,0.365,71.6,3,1.0
Student_1661,T4_Spring,Program_C,Transfer,3,62,2.32,-0.1,0.929,0,0,18,4.91,0.992,0.0,79.0,3,0.0
Student_1663,T4_Spring,Program_B,First_Year,2,40,3.35,-0.08,1.0,0,0,15,3.53,0.854,0.151,84.5,4,0.0
Student_1664,T4_Spring,Program_A,First_Year,4,98,2.09,-0.16,0.928,0,0,12,5.3,0.946,0.044,77.4,0,0.0
Student_1666,T4_Spring,Program_B,First_Year,2,45,2.38,-0.36,0.81,0,1,15,5.04,0.764,0.217,87.8,7,1.0
Student_1667,T4_Spring,Program_D,Transfer,2,31,2.48,0.01,0.871,0,1,15,4.35,0.861,0.095,68.3,0,1.0
Student_1669,T4_Spring,Program_B,First_Year,1,4,2.41,0.04,0.649,2,0,12,6.47,1.0,0.131,61.9,0,0.0
Student_1670,T4_Spring,Program_C,First_Year,4,100,2.22,0.25,0.826,1,1,18,3.24,0.774,0.168,74.3,1,0.0
Student_1671,T4_Spring,Program_C,First_Year,2,48,2.82,-0.09,0.989,0,0,15,3.83,0.902,0.004,95.4,0,0.0
Student_1673,T4_Spring,Program_D,First_Year,4,86,2.32,0.2,0.877,0,1,12,4.52,0.889,0.195,61.3,2,0.0
Student_1674,T4_Spring,Program_D,First_Year,2,45,2.33,0.07,0.872,0,0,18,4.1,0.971,0.145,54.2,0,0.0
Student_1677,T4_Spring,Program_A,First_Year,3,65,2.25,0.03,0.867,0,0,12,2.42,0.86,0.313,69.3,2,1.0
Student_1678,T4_Spring,Program_A,First_Year,3,71,2.65,0.5,0.981,0,0,15,4.36,0.878,0.281,85.6,2,0.0
Student_1679,T4_Spring,Program_A,Transfer,1,16,2.52,0.03,0.755,1,1,15,4.71,0.972,0.144,76.5,0,0.0
Student_1680,T4_Spring,Program_B,First_Year,2,35,2.5,0.28,0.921,0,2,15,4.25,1.0,0.07,78.3,6,0.0
Student_1681,T4_Spring,Program_B,First_Year,4,103,2.81,-0.2,0.978,0,0,15,3.44,1.0,0.089,92.7,2,0.0
Student_1682,T4_Spring,Program_A,First_Year,2,41,1.98,-0.42,0.896,0,0,18,2.16,0.856,0.127,78.2,4,0.0
Student_1684,T4_Spring,Program_B,Transfer,1,1,2.82,0.63,0.901,0,0,12,5.92,1.0,0.0,89.6,2,0.0
Student_1686,T4_Spring,Program_D,First_Year,4,90,3.39,-0.19,0.956,0,0,15,4.98,0.792,0.272,82.4,1,0.0
Student_1687,T4_Spring,Program_B,First_Year,4,81,3.02,0.06,0.884,0,1,18,3.35,0.933,0.042,74.8,0,0.0
Student_1688,T4_Spring,Program_C,Transfer,4,96,3.37,-0.07,0.825,0,0,15,3.36,0.858,0.098,86.7,1,0.0
Student_1689,T4_Spring,Program_B,Transfer,4,86,2.64,0.03,0.957,0,1,18,4.25,1.0,0.112,79.7,1,0.0
Student_1690,T4_Spring,Program_A,Transfer,3,65,2.75,-0.43,0.816,1,0,15,4.8,0.758,0.312,84.6,1,0.0
Student_1691,T4_Spring,Program_C,First_Year,1,16,3.16,0.17,1.0,0,0,12,4.38,0.867,0.083,90.2,3,0.0
Student_1693,T4_Spring,Program_B,Transfer,2,31,3.0,0.41,0.711,1,0,12,4.8,0.846,0.093,71.2,1,0.0
Student_1695,T4_Spring,Program_C,First_Year,4,107,3.27,-0.02,0.814,0,2,18,4.92,0.967,0.225,73.1,0,0.0
Student_1697,T4_Spring,Program_D,Transfer,1,25,3.4,-0.65,0.839,1,0,18,3.89,0.897,0.253,64.6,3,1.0
Student_1700,T4_Spring,Program_C,First_Year,1,27,2.27,0.58,0.727,1,0,15,2.65,0.816,0.222,62.2,8,0.0
Student_1701,T4_Spring,Program_D,Transfer,4,108,3.57,-0.13,0.977,0,0,15,4.58,0.885,0.304,80.8,3,0.0
Student_1703,T4_Spring,Program_D,First_Year,2,36,2.32,0.06,0.771,1,1,12,1.72,0.887,0.152,71.0,7,0.0
Student_1704,T4_Spring,Program_A,Transfer,1,25,2.19,-0.75,0.781,0,1,15,2.02,0.788,0.252,76.1,3,0.0
Student_1705,T4_Spring,Program_D,Transfer,3,80,2.68,-0.24,0.81,0,0,15,3.9,1.0,0.211,76.1,3,0.0
Student_1706,T4_Spring,Program_A,Transfer,3,75,2.92,-0.13,0.86,0,0,18,4.18,0.879,0.075,61.9,1,1.0
Student_1707,T4_Spring,Program_D,First_Year,2,41,2.91,0.01,1.0,0,1,12,2.25,0.89,0.203,76.4,3,0.0
Student_1710,T4_Spring,Program_D,First_Year,3,76,2.72,-0.44,0.82,1,2,9,4.06,0.866,0.294,72.5,5,0.0
Student_1712,T4_Spring,Program_B,First_Year,1,0,2.19,0.46,0.746,1,0,15,3.78,0.926,0.215,61.9,4,1.0
