Student_ID,Term_ID,Week,LMS_Login_Days,Assignments_Due,Assignments_Submitted,Assignments_Late,Average_Assignment_Score,Days_Since_Last_Activity
Student_0458,T5_Fall,3,3.6,2,2,0,75.2,1
Student_0458,T5_Fall,4,4.7,2,2,0,73.4,3
Student_0458,T5_Fall,5,5.0,2,2,0,81.6,1
Student_0458,T5_Fall,6,4.0,5,4,0,72.2,1
Student_0459,T5_Fall,1,4.0,5,4,1,59.8,2
Student_0459,T5_Fall,2,3.1,3,3,1,68.5,1
Student_0459,T5_Fall,3,3.9,4,4,1,71.1,5
Student_0459,T5_Fall,4,3.6,3,3,1,67.8,1
Student_0459,T5_Fall,5,3.3,2,2,0,59.8,3
Student_0459,T5_Fall,6,2.7,4,4,1,66.5,2
Student_0460,T5_Fall,1,2.1,5,4,1,61.3,5
Student_0460,T5_Fall,2,1.9,3,3,1,68.9,3
Student_0460,T5_Fall,3,2.4,2,2,1,65.8,5
Student_0460,T5_Fall,4,2.2,5,4,1,60.3,4
Student_0460,T5_Fall,5,3.5,2,1,0,69.7,2
Student_0460,T5_Fall,6,2.1,3,2,1,68.9,4
Student_0461,T5_Fall,1,3.2,5,4,1,80.2,0
Student_0461,T5_Fall,2,3.9,4,4,0,95.2,0
Student_0461,T5_Fall,3,4.1,5,4,1,72.3,3
Student_0461,T5_Fall,4,4.0,5,4,1,82.0,0
Student_0461,T5_Fall,5,4.4,2,2,0,78.0,0
Student_0461,T5_Fall,6,4.5,4,4,1,85.7,0
Student_0462,T5_Fall,1,2.8,2,2,0,75.9,1
Student_0462,T5_Fall,2,2.7,4,4,1,82.5,2
Student_0462,T5_Fall,3,3.5,4,4,0,78.3,0
Student_0462,T5_Fall,4,3.0,4,4,0,85.1,1
Student_0462,T5_Fall,5,2.2,3,3,0,71.0,3
Student_0462,T5_Fall,6,4.2,4,4,0,80.9,2
Student_0463,T5_Fall,1,3.7,4,3,1,67.2,1
Student_0463,T5_Fall,2,3.9,3,2,0,58.4,2
Student_0463,T5_Fall,3,3.0,3,2,0,65.6,0
Student_0463,T5_Fall,4,3.8,3,2,0,69.5,3
Student_0463,T5_Fall,5,3.5,4,3,1,68.1,0
Student_0463,T5_Fall,6,4.5,2,2,0,58.6,2
Student_0464,T5_Fall,1,3.0,3,3,1,88.0,4
Student_0464,T5_Fall,2,3.4,2,2,1,91.8,4
Student_0464,T5_Fall,3,2.3,5,4,2,98.6,4
Student_0464,T5_Fall,4,3.1,4,3,1,87.1,0
Student_0464,T5_Fall,5,3.9,4,4,1,86.0,3
Student_0464,T5_Fall,6,3.2,3,3,1,93.1,3
Student_0465,T5_Fall,1,4.0,2,2,0,81.1,0
Student_0465,T5_Fall,2,5.8,5,5,0,78.2,0
Student_0465,T5_Fall,3,3.6,2,2,0,74.6,0
Student_0465,T5_Fall,4,4.0,2,2,0,89.6,0
Student_0465,T5_Fall,5,3.6,3,3,0,67.3,2
Student_0465,T5_Fall,6,4.7,3,3,0,84.6,0
Student_0466,T5_Fall,1,4.1,2,2,0,100.0,0
Student_0466,T5_Fall,2,4.0,2,2,0,98.4,0
Student_0466,T5_Fall,3,3.6,5,5,0,100.0,0
Student_0466,T5_Fall,4,4.4,3,3,0,99.6,3
Student_0466,T5_Fall,5,4.5,5,5,0,94.4,1
Student_0466,T5_Fall,6,6.0,4,4,0,100.0,2
Student_0467,T5_Fall,1,6.0,2,2,0,96.9,0
Student_0467,T5_Fall,2,7.0,2,2,0,100.0,1
Student_0467,T5_Fall,3,6.9,5,5,1,97.4,1
Student_0467,T5_Fall,4,7.0,3,3,1,100.0,0
Student_0467,T5_Fall,5,5.3,4,4,1,100.0,0
Student_0467,T5_Fall,6,5.7,4,4,1,100.0,1
Student_0468,T5_Fall,1,4.6,2,2,0,96.6,0
Student_0468,T5_Fall,2,4.3,3,3,0,78.3,0
Student_0468,T5_Fall,3,4.8,2,2,0,88.0,0
Student_0468,T5_Fall,4,5.0,5,5,1,86.2,0
Student_0468,T5_Fall,5,4.7,2,2,0,89.5,0
Student_0468,T5_Fall,6,4.9,4,4,1,80.3,0
Student_0469,T5_Fall,1,4.5,2,2,0,79.6,2
Student_0469,T5_Fall,2,3.6,4,3,1,87.1,2
Student_0469,T5_Fall,3,4.8,3,2,0,83.8,3
Student_0469,T5_Fall,4,4.1,2,2,0,84.5,0
Student_0469,T5_Fall,5,4.3,4,3,0,88.6,3
Student_0469,T5_Fall,6,5.2,5,4,1,87.7,2
Student_0470,T5_Fall,1,4.1,4,4,1,81.3,1
Student_0470,T5_Fall,2,3.4,4,4,1,69.1,0
Student_0470,T5_Fall,3,3.8,2,2,1,69.8,0
Student_0470,T5_Fall,4,3.1,2,2,1,82.1,3
Student_0470,T5_Fall,5,3.8,5,5,2,72.6,2
Student_0470,T5_Fall,6,4.9,4,4,1,74.8,3
Student_0471,T5_Fall,1,4.6,2,2,0,93.5,1
Student_0471,T5_Fall,2,4.3,3,3,0,74.3,2
Student_0471,T5_Fall,3,4.1,4,4,0,78.3,1
Student_0471,T5_Fall,4,3.5,2,2,0,83.2,2
Student_0471,T5_Fall,5,5.7,3,3,0,74.2,5
Student_0471,T5_Fall,6,4.0,5,5,1,78.3,1
Student_0472,T5_Fall,1,3.4,5,3,1,62.0,4
Student_0472,T5_Fall,2,2.4,2,1,0,46.2,2
Student_0472,T5_Fall,3,1.0,5,4,1,55.5,1
Student_0472,T5_Fall,4,2.2,5,3,1,57.7,2
Student_0472,T5_Fall,5,1.1,3,2,0,53.9,1
Student_0472,T5_Fall,6,2.3,2,1,0,67.2,3
Student_0473,T5_Fall,1,3.3,2,2,0,71.9,4
Student_0473,T5_Fall,2,4.3,5,5,1,68.5,5
Student_0473,T5_Fall,3,2.1,2,2,0,62.1,5
Student_0473,T5_Fall,4,2.3,4,4,1,70.4,2
Student_0473,T5_Fall,5,1.3,2,2,0,66.8,5
Student_0473,T5_Fall,6,2.7,4,4,1,64.9,5
Student_0474,T5_Fall,1,2.4,3,3,1,61.9,4
Student_0474,T5_Fall,2,1.7,2,2,1,61.3,4
Student_0474,T5_Fall,3,1.3,5,4,1,64.4,2
Student_0474,T5_Fall,4,2.3,3,3,1,62.0,4
Student_0474,T5_Fall,5,3.1,5,5,1,72.8,1
Student_0474,T5_Fall,6,3.6,5,4,1,55.7,5
Student_0475,T5_Fall,1,2.3,5,4,1,82.4,4
Student_0475,T5_Fall,2,3.3,2,2,0,76.3,1
Student_0475,T5_Fall,3,3.3,5,4,1,80.3,3
Student_0475,T5_Fall,4,3.4,4,3,1,88.9,2
Student_0475,T5_Fall,5,4.7,5,4,1,74.4,1
Student_0475,T5_Fall,6,4.0,5,4,0,75.9,5
Student_0476,T5_Fall,1,3.0,4,3,0,74.6,3
Student_0476,T5_Fall,2,3.8,3,2,0,65.1,1
Student_0476,T5_Fall,3,1.0,2,2,0,63.4,4
Student_0476,T5_Fall,4,1.2,3,2,0,68.3,4
Student_0476,T5_Fall,5,3.1,2,2,0,75.5,2
Student_0476,T5_Fall,6,3.1,4,4,1,78.5,2
Student_0477,T5_Fall,1,2.7,5,5,1,89.2,3
Student_0477,T5_Fall,2,3.0,5,4,1,70.1,6
Student_0477,T5_Fall,3,3.3,5,5,1,82.5,4
Student_0477,T5_Fall,4,4.4,2,2,0,73.4,6
Student_0477,T5_Fall,5,3.1,4,4,0,94.4,6
Student_0477,T5_Fall,6,3.7,4,4,1,78.0,6
Student_0478,T5_Fall,1,6.1,4,3,0,76.9,0
Student_0478,T5_Fall,2,4.5,3,3,0,75.9,0
Student_0478,T5_Fall,3,3.3,4,4,0,62.9,0
Student_0478,T5_Fall,4,5.2,2,2,0,63.3,0
Student_0478,T5_Fall,5,3.6,5,4,0,69.3,0
Student_0478,T5_Fall,6,5.1,5,5,0,77.5,0
Student_0479,T5_Fall,1,1.3,4,4,1,85.8,0
Student_0479,T5_Fall,2,2.2,3,3,1,79.4,1
Student_0479,T5_Fall,3,3.1,3,3,1,90.4,0
Student_0479,T5_Fall,4,2.0,5,4,1,90.9,0
Student_0479,T5_Fall,5,1.8,3,3,1,80.9,1
Student_0479,T5_Fall,6,2.4,4,4,1,80.5,1
Student_0480,T5_Fall,1,4.3,3,3,0,77.0,0
Student_0480,T5_Fall,2,3.9,3,3,0,83.2,0
Student_0480,T5_Fall,3,3.1,4,4,0,82.8,1
Student_0480,T5_Fall,4,2.9,4,4,0,72.3,1
Student_0480,T5_Fall,5,2.5,3,3,0,88.6,2
Student_0480,T5_Fall,6,4.1,2,2,0,85.3,1
Student_0481,T5_Fall,1,3.7,3,2,1,64.3,5
Student_0481,T5_Fall,2,4.1,2,2,1,64.9,5
Student_0481,T5_Fall,3,4.7,4,3,1,59.6,1
Student_0481,T5_Fall,4,3.9,2,1,0,51.1,4
Student_0481,T5_Fall,5,4.2,5,4,1,57.9,5
Student_0481,T5_Fall,6,4.5,2,1,0,67.0,3
Student_0482,T5_Fall,1,3.9,4,4,1,80.8,2
Student_0482,T5_Fall,2,5.1,2,2,0,86.7,0
Student_0482,T5_Fall,3,6.2,4,4,1,80.4,1
Student_0482,T5_Fall,4,5.3,3,3,1,87.9,0
Student_0482,T5_Fall,5,5.8,2,2,0,72.3,0
Student_0482,T5_Fall,6,4.5,5,5,1,75.6,0
Student_0483,T5_Fall,1,2.7,3,2,0,73.7,0
Student_0483,T5_Fall,2,3.5,2,2,0,80.6,2
Student_0483,T5_Fall,3,4.2,5,3,1,89.6,2
Student_0483,T5_Fall,4,3.4,4,3,1,65.2,0
Student_0483,T5_Fall,5,2.7,3,2,0,78.0,1
Student_0483,T5_Fall,6,2.7,5,4,1,83.4,0
Student_0484,T5_Fall,1,3.7,5,5,0,72.1,3
Student_0484,T5_Fall,2,6.9,3,3,0,76.2,2
Student_0484,T5_Fall,3,5.6,2,2,0,81.7,3
Student_0484,T5_Fall,4,6.0,5,5,0,83.3,2
Student_0484,T5_Fall,5,5.5,5,5,0,71.8,0
Student_0484,T5_Fall,6,5.8,5,5,0,87.9,1
Student_0485,T5_Fall,1,3.8,4,4,0,70.3,3
Student_0485,T5_Fall,2,3.4,3,2,0,67.5,0
Student_0485,T5_Fall,3,4.2,3,3,0,62.6,0
Student_0485,T5_Fall,4,2.4,2,2,0,65.4,3
Student_0485,T5_Fall,5,3.1,2,2,0,68.5,0
Student_0485,T5_Fall,6,4.9,5,5,0,62.8,3
Student_0486,T5_Fall,1,2.0,3,2,1,46.1,3
Student_0486,T5_Fall,2,3.5,5,4,1,51.0,3
Student_0486,T5_Fall,3,1.9,4,3,1,68.1,5
Student_0486,T5_Fall,4,2.7,3,2,1,51.8,6
Student_0486,T5_Fall,5,1.5,2,2,1,50.0,4
Student_0486,T5_Fall,6,2.0,3,2,1,34.1,3
Student_0487,T5_Fall,1,6.1,2,2,0,74.9,3
Student_0487,T5_Fall,2,7.0,5,5,0,79.1,5
Student_0487,T5_Fall,3,5.8,2,2,0,80.5,3
Student_0487,T5_Fall,4,5.5,5,4,0,77.9,3
Student_0487,T5_Fall,5,5.4,5,5,0,70.7,4
Student_0487,T5_Fall,6,6.2,2,2,0,76.5,4
Student_0488,T5_Fall,1,5.0,5,4,1,78.3,4
Student_0488,T5_Fall,2,5.0,5,4,1,82.8,4
Student_0488,T5_Fall,3,4.7,4,3,1,80.4,5
Student_0488,T5_Fall,4,5.1,4,3,1,72.5,1
Student_0488,T5_Fall,5,4.4,5,4,1,84.3,3
Student_0488,T5_Fall,6,5.0,4,3,1,73.7,5
Student_0489,T5_Fall,1,6.2,4,3,1,84.6,1
Student_0489,T5_Fall,2,5.3,3,3,1,89.7,0
Student_0489,T5_Fall,3,3.6,4,4,2,93.5,0
Student_0489,T5_Fall,4,5.9,5,4,1,85.3,3
Student_0489,T5_Fall,5,5.0,2,2,1,89.8,1
Student_0489,T5_Fall,6,4.8,5,4,1,94.1,2
Student_0490,T5_Fall,1,3.0,5,5,1,78.6,4
Student_0490,T5_Fall,2,4.7,4,4,1,79.7,1
Student_0490,T5_Fall,3,4.0,3,3,0,75.6,4
Student_0490,T5_Fall,4,4.3,2,2,0,76.2,1
Student_0490,T5_Fall,5,3.4,2,2,0,77.2,1
Student_0490,T5_Fall,6,4.0,3,3,1,86.4,1
Student_0491,T5_Fall,1,4.6,5,4,1,94.9,1
Student_0491,T5_Fall,2,4.2,3,3,1,95.1,0
Student_0491,T5_Fall,3,1.9,2,2,1,95.0,0
Student_0491,T5_Fall,4,4.2,3,2,1,93.0,0
Student_0491,T5_Fall,5,3.5,2,2,0,94.7,0
Student_0491,T5_Fall,6,4.1,4,3,1,94.8,2
Student_0492,T5_Fall,1,3.9,4,3,0,97.7,0
Student_0492,T5_Fall,2,4.3,5,5,1,99.4,1
Student_0492,T5_Fall,3,4.9,3,3,1,95.4,0
Student_0492,T5_Fall,4,5.4,2,2,1,94.4,0
Student_0492,T5_Fall,5,5.3,4,4,1,100.0,0
Student_0492,T5_Fall,6,5.6,5,4,1,100.0,0
Student_0493,T5_Fall,1,2.3,2,2,0,57.7,5
Student_0493,T5_Fall,2,1.6,4,3,1,50.6,3
Student_0493,T5_Fall,3,2.7,5,3,1,53.8,4
Student_0493,T5_Fall,4,1.7,4,3,1,45.1,6
Student_0493,T5_Fall,5,0.6,5,4,1,53.8,6
Student_0493,T5_Fall,6,1.0,3,2,0,59.1,5
Student_0494,T5_Fall,1,2.2,2,2,0,66.9,6
Student_0494,T5_Fall,2,2.7,4,3,0,75.9,6
Student_0494,T5_Fall,3,3.0,5,4,1,66.9,10
Student_0494,T5_Fall,4,2.2,2,2,1,73.5,10
Student_0494,T5_Fall,5,3.1,5,4,1,83.5,9
Student_0494,T5_Fall,6,2.8,2,2,0,73.6,9
Student_0495,T5_Fall,1,4.1,4,4,1,86.6,2
Student_0495,T5_Fall,2,5.2,4,4,1,94.1,1
Student_0495,T5_Fall,3,4.6,4,4,1,83.8,2
Student_0495,T5_Fall,4,3.8,5,5,1,90.8,4
Student_0495,T5_Fall,5,5.1,2,2,0,89.6,3
Student_0495,T5_Fall,6,5.8,5,4,1,88.1,3
Student_0496,T5_Fall,1,3.8,4,3,1,55.6,0
Student_0496,T5_Fall,2,2.6,3,3,1,75.3,0
Student_0496,T5_Fall,3,4.8,4,4,1,63.7,1
Student_0496,T5_Fall,4,3.9,3,3,1,68.1,2
Student_0496,T5_Fall,5,2.8,2,2,1,68.2,0
Student_0496,T5_Fall,6,3.1,4,4,1,66.7,0
Student_0497,T5_Fall,1,5.2,5,5,1,79.9,0
Student_0497,T5_Fall,2,3.4,5,5,1,92.4,3
Student_0497,T5_Fall,3,3.3,3,3,0,86.4,0
Student_0497,T5_Fall,4,3.5,5,5,1,83.8,2
Student_0497,T5_Fall,5,4.9,4,4,1,92.1,0
Student_0497,T5_Fall,6,3.5,5,5,1,92.0,3
Student_0498,T5_Fall,1,6.5,5,4,1,88.0,0
Student_0498,T5_Fall,2,7.0,3,3,1,87.6,0
Student_0498,T5_Fall,3,7.0,5,4,1,86.0,0
Student_0498,T5_Fall,4,6.5,4,3,0,82.4,0
Student_0498,T5_Fall,5,6.5,5,5,1,84.2,0
Student_0498,T5_Fall,6,6.8,3,3,1,84.4,0
Student_0499,T5_Fall,1,3.5,3,2,0,55.3,1
Student_0499,T5_Fall,2,4.1,4,4,1,59.8,1
Student_0499,T5_Fall,3,3.6,3,2,1,63.5,4
Student_0499,T5_Fall,4,4.2,2,2,1,47.8,0
Student_0499,T5_Fall,5,3.0,5,4,1,55.3,3
Student_0499,T5_Fall,6,3.4,4,3,1,61.4,1
Student_0500,T5_Fall,1,4.8,3,3,0,86.7,0
Student_0500,T5_Fall,2,3.8,3,3,0,90.7,0
Student_0500,T5_Fall,3,5.0,5,5,0,79.7,0
Student_0500,T5_Fall,4,5.4,4,4,0,90.8,0
Student_0500,T5_Fall,5,5.3,5,5,0,82.1,0
Student_0500,T5_Fall,6,5.2,3,3,0,100.0,2
Student_0501,T5_Fall,1,4.9,4,4,1,95.0,1
Student_0501,T5_Fall,2,5.4,3,3,0,94.2,0
Student_0501,T5_Fall,3,6.3,5,5,1,100.0,0
Student_0501,T5_Fall,4,5.1,2,2,0,86.2,0
Student_0501,T5_Fall,5,6.3,2,2,0,95.8,1
Student_0501,T5_Fall,6,5.8,4,4,1,87.8,0
Student_0502,T5_Fall,1,4.2,3,3,1,91.2,1
Student_0502,T5_Fall,2,4.6,2,2,1,96.7,2
Student_0502,T5_Fall,3,3.8,2,2,0,91.8,3
Student_0502,T5_Fall,4,4.1,4,4,1,90.0,2
Student_0502,T5_Fall,5,4.1,2,2,0,100.0,4
Student_0502,T5_Fall,6,4.4,5,5,1,100.0,4
Student_0503,T5_Fall,1,3.0,5,4,1,83.8,0
Student_0503,T5_Fall,2,3.2,2,2,0,81.3,0
Student_0503,T5_Fall,3,2.3,4,3,1,79.6,0
Student_0503,T5_Fall,4,2.8,5,4,1,83.7,0
Student_0503,T5_Fall,5,2.4,4,3,1,64.0,2
Student_0503,T5_Fall,6,3.6,4,3,1,66.3,1
Student_0504,T5_Fall,1,2.9,5,5,2,76.2,6
Student_0504,T5_Fall,2,2.3,2,2,1,67.2,6
Student_0504,T5_Fall,3,3.9,4,4,1,85.1,5
Student_0504,T5_Fall,4,3.4,2,2,1,71.8,4
Student_0504,T5_Fall,5,3.4,2,2,0,69.9,2
Student_0504,T5_Fall,6,3.6,4,4,1,75.0,4
Student_0505,T5_Fall,1,4.6,2,2,0,93.1,2
Student_0505,T5_Fall,2,6.4,4,4,0,81.1,0
Student_0505,T5_Fall,3,5.3,4,4,0,91.7,1
Student_0505,T5_Fall,4,5.8,3,3,0,81.8,1
Student_0505,T5_Fall,5,6.2,3,3,0,77.8,1
Student_0505,T5_Fall,6,5.3,4,4,0,88.1,2
Student_0506,T5_Fall,1,3.9,3,2,1,75.8,8
Student_0506,T5_Fall,2,3.5,4,3,1,79.4,7
Student_0506,T5_Fall,3,3.3,5,4,1,77.8,5
Student_0506,T5_Fall,4,3.0,3,2,0,75.3,7
Student_0506,T5_Fall,5,4.0,3,3,1,77.3,5
Student_0506,T5_Fall,6,3.3,5,4,1,73.9,8
Student_0507,T5_Fall,1,1.8,2,2,1,95.9,2
Student_0507,T5_Fall,2,4.0,4,4,2,91.9,0
Student_0507,T5_Fall,3,2.9,2,2,1,83.0,0
Student_0507,T5_Fall,4,3.2,4,4,2,100.0,2
Student_0507,T5_Fall,5,2.1,4,3,1,95.6,1
Student_0507,T5_Fall,6,2.1,5,5,2,100.0,0
Student_0508,T5_Fall,1,4.5,3,3,1,69.7,4
Student_0508,T5_Fall,2,4.6,5,5,0,66.4,5
Student_0508,T5_Fall,3,3.8,3,3,0,59.7,3
Student_0508,T5_Fall,4,5.5,2,2,0,65.8,5
Student_0508,T5_Fall,5,4.5,2,2,0,56.3,5
Student_0508,T5_Fall,6,5.1,4,4,1,63.0,4
Student_0509,T5_Fall,1,3.7,4,3,0,93.3,4
Student_0509,T5_Fall,2,5.4,2,2,0,93.5,4
Student_0509,T5_Fall,3,3.7,3,2,1,86.5,6
Student_0509,T5_Fall,4,3.9,2,2,0,86.6,7
Student_0509,T5_Fall,5,4.1,2,2,0,91.4,6
Student_0509,T5_Fall,6,4.6,2,2,0,87.6,4
Student_0510,T5_Fall,1,3.7,5,4,0,71.1,5
Student_0510,T5_Fall,2,2.1,4,3,0,67.8,1
Student_0510,T5_Fall,3,2.4,5,4,0,67.0,1
Student_0510,T5_Fall,4,1.9,5,5,0,73.3,5
Student_0510,T5_Fall,5,3.5,5,5,0,72.3,4
Student_0510,T5_Fall,6,4.0,4,4,0,54.9,4
Student_0511,T5_Fall,1,4.9,5,5,1,68.3,0
Student_0511,T5_Fall,2,5.7,4,4,1,69.3,1
Student_0511,T5_Fall,3,5.5,3,3,0,61.1,3
Student_0511,T5_Fall,4,6.0,3,3,1,73.9,2
Student_0511,T5_Fall,5,5.3,4,4,1,73.2,2
Student_0511,T5_Fall,6,6.0,4,4,1,61.9,2
Student_0512,T5_Fall,1,6.0,3,3,0,65.4,0
Student_0512,T5_Fall,2,6.6,3,3,1,79.1,2
Student_0512,T5_Fall,3,4.6,2,2,0,74.1,0
Student_0512,T5_Fall,4,6.5,4,4,0,62.0,1
Student_0512,T5_Fall,5,6.3,2,2,0,73.7,0
Student_0512,T5_Fall,6,5.7,3,3,0,75.4,1
Student_0513,T5_Fall,1,1.6,5,4,1,75.7,5
Student_0513,T5_Fall,2,2.3,4,3,1,77.3,8
Student_0513,T5_Fall,3,2.3,5,4,1,74.8,8
Student_0513,T5_Fall,4,2.3,4,3,1,81.7,8
Student_0513,T5_Fall,5,1.4,5,4,2,78.3,6
Student_0513,T5_Fall,6,2.1,2,2,1,79.2,4
Student_0514,T5_Fall,1,3.4,2,2,0,73.6,5
Student_0514,T5_Fall,2,3.2,2,2,0,77.8,6
Student_0514,T5_Fall,3,5.2,5,4,1,79.1,4
Student_0514,T5_Fall,4,4.8,3,3,0,68.2,6
Student_0514,T5_Fall,5,4.7,3,2,0,72.1,5
Student_0514,T5_Fall,6,3.6,5,4,0,75.8,4
Student_0515,T5_Fall,1,4.2,4,4,1,71.1,2
Student_0515,T5_Fall,2,4.2,5,5,1,73.2,3
Student_0515,T5_Fall,3,5.4,3,3,1,79.9,1
Student_0515,T5_Fall,4,5.9,5,5,1,74.2,4
Student_0515,T5_Fall,5,5.3,3,3,1,64.8,3
Student_0515,T5_Fall,6,5.9,2,2,0,60.8,4
Student_0516,T5_Fall,1,4.2,3,2,1,96.6,3
Student_0516,T5_Fall,2,5.6,2,2,1,82.8,2
Student_0516,T5_Fall,3,5.1,2,1,0,86.6,2
Student_0516,T5_Fall,4,4.4,3,2,1,82.8,1
Student_0516,T5_Fall,5,4.0,4,3,1,81.0,0
Student_0516,T5_Fall,6,3.6,5,4,2,85.4,3
Student_0517,T5_Fall,1,1.8,2,2,1,70.2,1
Student_0517,T5_Fall,2,2.7,3,2,1,75.3,1
Student_0517,T5_Fall,3,3.3,4,3,1,74.3,2
Student_0517,T5_Fall,4,3.0,5,4,1,78.7,0
Student_0517,T5_Fall,5,1.4,5,4,1,70.0,0
Student_0517,T5_Fall,6,3.1,4,3,1,81.5,0
Student_0518,T5_Fall,1,3.0,4,4,1,68.3,1
Student_0518,T5_Fall,2,4.1,5,5,1,66.8,0
Student_0518,T5_Fall,3,3.0,2,2,0,59.4,0
Student_0518,T5_Fall,4,3.6,2,2,0,69.1,0
Student_0518,T5_Fall,5,3.2,4,4,1,69.3,0
Student_0518,T5_Fall,6,3.3,5,5,1,58.8,0
Student_0519,T5_Fall,1,5.3,3,3,0,85.5,0
Student_0519,T5_Fall,2,4.8,3,3,0,79.0,3
Student_0519,T5_Fall,3,4.6,5,5,0,75.8,1
Student_0519,T5_Fall,4,3.4,5,5,0,76.7,0
Student_0519,T5_Fall,5,3.9,4,4,0,73.1,2
Student_0519,T5_Fall,6,4.1,4,4,0,79.4,1
Student_0520,T5_Fall,1,4.7,2,2,0,86.5,2
Student_0520,T5_Fall,2,6.6,3,3,0,88.9,1
Student_0520,T5_Fall,3,3.7,3,3,0,77.5,1
Student_0520,T5_Fall,4,5.2,4,4,1,77.0,0
Student_0520,T5_Fall,5,4.0,3,3,0,77.0,0
Student_0520,T5_Fall,6,4.5,3,3,0,80.6,0
Student_0521,T5_Fall,1,5.3,4,3,0,95.6,4
Student_0521,T5_Fall,2,5.2,5,4,0,97.6,3
Student_0521,T5_Fall,3,4.2,4,4,0,96.2,1
Student_0521,T5_Fall,4,4.5,3,3,0,98.9,4
Student_0521,T5_Fall,5,6.3,3,2,0,94.9,4
Student_0521,T5_Fall,6,5.9,3,3,0,87.8,5
Student_0522,T5_Fall,1,4.0,2,2,0,88.8,0
Student_0522,T5_Fall,2,6.0,3,3,0,88.6,1
Student_0522,T5_Fall,3,5.7,5,4,0,100.0,0
Student_0522,T5_Fall,4,4.7,4,3,0,87.4,1
Student_0522,T5_Fall,5,3.8,4,3,0,100.0,1
Student_0522,T5_Fall,6,3.1,3,2,0,85.1,0
Student_0523,T5_Fall,1,3.6,3,3,0,76.8,0
Student_0523,T5_Fall,2,4.2,5,5,1,75.7,1
Student_0523,T5_Fall,3,5.5,2,2,0,73.9,0
Student_0523,T5_Fall,4,5.2,2,2,0,78.2,0
Student_0523,T5_Fall,5,4.3,5,5,0,70.1,0
Student_0523,T5_Fall,6,4.6,2,2,0,68.5,0
Student_0524,T5_Fall,1,3.0,4,3,1,66.1,0
Student_0524,T5_Fall,2,3.6,5,4,1,75.7,0
Student_0524,T5_Fall,3,3.4,3,3,1,80.1,0
Student_0524,T5_Fall,4,2.4,2,1,0,64.9,1
Student_0524,T5_Fall,5,3.1,5,4,1,66.9,2
Student_0524,T5_Fall,6,3.5,2,2,0,77.5,0
Student_0525,T5_Fall,1,3.8,2,2,0,83.8,0
Student_0525,T5_Fall,2,2.9,2,2,0,85.4,2
Student_0525,T5_Fall,3,3.7,4,4,1,87.2,1
Student_0525,T5_Fall,4,4.4,3,3,0,75.8,2
Student_0525,T5_Fall,5,3.1,4,4,1,78.7,0
Student_0525,T5_Fall,6,4.7,5,4,1,81.2,3
Student_0526,T5_Fall,1,3.8,3,2,0,85.1,5
Student_0526,T5_Fall,2,3.4,2,2,1,73.1,2
Student_0526,T5_Fall,3,4.4,5,4,1,73.3,5
Student_0526,T5_Fall,4,2.8,2,2,0,83.0,2
Student_0526,T5_Fall,5,5.0,2,2,1,85.0,4
Student_0526,T5_Fall,6,4.7,4,3,1,83.3,4
Student_0527,T5_Fall,1,1.9,3,2,1,71.5,4
Student_0527,T5_Fall,2,4.5,4,3,1,67.3,5
Student_0527,T5_Fall,3,4.1,5,4,1,64.4,5
Student_0527,T5_Fall,4,2.7,4,3,1,65.9,6
Student_0527,T5_Fall,5,1.8,2,1,0,67.8,6
Student_0527,T5_Fall,6,3.0,5,3,1,73.7,5
Student_0528,T5_Fall,1,3.6,4,3,1,75.3,3
Student_0528,T5_Fall,2,4.0,4,3,1,76.2,6
Student_0528,T5_Fall,3,2.6,5,4,1,76.6,4
Student_0528,T5_Fall,4,3.9,3,2,0,73.5,6
Student_0528,T5_Fall,5,3.8,4,3,1,72.5,7
Student_0528,T5_Fall,6,3.7,3,3,1,82.0,7
Student_0529,T5_Fall,1,4.8,5,4,1,76.6,3
Student_0529,T5_Fall,2,4.2,2,2,1,74.4,0
Student_0529,T5_Fall,3,4.2,4,4,1,74.8,1
Student_0529,T5_Fall,4,4.2,4,3,1,78.7,2
Student_0529,T5_Fall,5,3.4,5,4,1,75.0,3
Student_0529,T5_Fall,6,4.7,2,2,1,80.0,0
Student_0530,T5_Fall,1,3.3,5,4,1,79.5,7
Student_0530,T5_Fall,2,2.5,3,3,1,94.1,5
Student_0530,T5_Fall,3,1.9,3,3,0,85.8,7
Student_0530,T5_Fall,4,2.5,4,4,1,78.8,5
Student_0530,T5_Fall,5,2.7,3,3,0,90.7,4
Student_0530,T5_Fall,6,2.4,2,2,0,85.7,5
Student_0531,T5_Fall,1,3.3,3,3,0,61.0,3
Student_0531,T5_Fall,2,4.9,2,2,0,68.6,5
Student_0531,T5_Fall,3,3.4,4,4,1,71.6,6
Student_0531,T5_Fall,4,4.6,3,3,0,76.9,3
Student_0531,T5_Fall,5,3.6,4,4,0,78.8,4
Student_0531,T5_Fall,6,3.6,2,2,0,75.8,6
Student_0532,T5_Fall,1,2.5,5,5,1,56.3,6
Student_0532,T5_Fall,2,2.5,2,2,0,70.9,5
Student_0532,T5_Fall,3,3.3,2,2,0,63.4,6
Student_0532,T5_Fall,4,2.7,5,5,1,60.3,7
Student_0532,T5_Fall,5,3.2,4,4,1,59.8,6
Student_0532,T5_Fall,6,2.4,3,3,1,64.1,4
Student_0533,T5_Fall,1,5.1,2,2,0,75.3,1
