Student_ID,Program_ID,Entry_Type,Academic_Level,Credits_Completed,Current_GPA,Maximum_Recommended_Credits
Student_1607,Program_B,First_Year,3,66,2.7,18
Student_1608,Program_A,Transfer,2,54,2.95,15
Student_1609,Program_B,First_Year,3,66,2.01,18
Student_1610,Program_D,First_Year,2,49,2.86,15
Student_1611,Program_C,First_Year,1,2,3.54,15
Student_1612,Program_C,First_Year,2,38,2.47,18
Student_1613,Program_A,First_Year,2,47,3.22,18
Student_1614,Program_A,First_Year,1,17,2.59,12
Student_1615,Program_D,First_Year,1,27,2.27,15
Student_1616,Program_C,First_Year,1,8,2.94,15
Student_1617,Program_D,Transfer,2,30,2.31,15
Student_1618,Program_C,First_Year,3,65,3.12,15
Student_1619,Program_B,Transfer,2,51,2.99,15
Student_1620,Program_D,Transfer,3,81,3.07,18
Student_1621,Program_B,Transfer,1,26,2.03,15
Student_1622,Program_C,First_Year,3,77,2.88,15
Student_1623,Program_D,Transfer,1,16,2.25,18
Student_1624,Program_C,First_Year,1,26,3.58,18
Student_1625,Program_D,First_Year,2,43,1.88,15
Student_1626,Program_C,First_Year,2,46,2.68,15
Student_1627,Program_A,Transfer,2,27,2.22,15
Student_1628,Program_D,First_Year,4,106,1.94,15
Student_1629,Program_D,First_Year,1,26,2.92,18
Student_1630,Program_C,First_Year,2,43,1.9,18
Student_1631,Program_C,Transfer,4,87,2.71,18
Student_1632,Program_A,Transfer,2,46,2.92,18
Student_1633,Program_B,Transfer,3,60,2.94,15
Student_1634,Program_D,First_Year,2,51,3.25,15
Student_1635,Program_D,Transfer,1,7,2.27,12
Student_1636,Program_A,Transfer,2,28,2.57,15
Student_1637,Program_A,Transfer,2,37,3.19,15
Student_1638,Program_C,Transfer,1,27,3.54,12
Student_1639,Program_D,Transfer,3,64,2.92,15
Student_1640,Program_D,First_Year,4,98,2.12,18
Student_1641,Program_A,First_Year,3,54,3.38,15
Student_1642,Program_D,First_Year,4,86,2.75,12
Student_1643,Program_A,First_Year,3,80,3.03,15
Student_1644,Program_B,First_Year,4,99,2.23,15
Student_1645,Program_A,Transfer,4,83,3.18,15
Student_1646,Program_B,Transfer,4,91,2.59,15
Student_1647,Program_C,Transfer,2,43,3.04,15
Student_1648,Program_C,First_Year,2,28,3.08,12
Student_1649,Program_B,First_Year,2,36,2.83,12
Student_1650,Program_A,Transfer,4,87,2.3,15
Student_1651,Program_A,First_Year,1,6,1.61,18
Student_1652,Program_A,Transfer,3,66,3.41,15
Student_1653,Program_C,Transfer,2,45,1.92,15
Student_1654,Program_D,First_Year,2,54,2.28,15
Student_1655,Program_D,Transfer,1,21,2.79,15
Student_1656,Program_A,First_Year,1,18,2.92,15
Student_1657,Program_D,First_Year,3,74,2.75,15
Student_1658,Program_C,First_Year,2,30,2.55,18
Student_1659,Program_B,First_Year,3,74,2.04,18
Student_1660,Program_A,First_Year,2,27,2.43,12
Student_1661,Program_C,Transfer,3,62,2.52,18
Student_1662,Program_B,First_Year,2,53,2.69,12
Student_1663,Program_B,First_Year,2,40,3.36,12
Student_1664,Program_A,First_Year,4,98,2.47,15
Student_1665,Program_A,Transfer,1,21,1.95,15
Student_1666,Program_B,First_Year,2,45,2.39,12
Student_1667,Program_D,Transfer,2,31,2.57,15
Student_1668,Program_B,First_Year,1,9,3.03,12
Student_1669,Program_B,First_Year,1,4,1.95,15
Student_1670,Program_C,First_Year,4,100,2.44,15
Student_1671,Program_C,First_Year,2,48,2.78,15
Student_1672,Program_C,Transfer,2,54,2.46,18
Student_1673,Program_D,First_Year,4,86,2.43,15
Student_1674,Program_D,First_Year,2,45,2.26,15
Student_1675,Program_D,First_Year,3,77,2.64,15
Student_1676,Program_B,Transfer,1,11,3.03,15
Student_1677,Program_A,First_Year,3,65,2.59,15
Student_1678,Program_A,First_Year,3,71,2.63,15
Student_1679,Program_A,Transfer,1,16,2.49,15
Student_1680,Program_B,First_Year,2,35,2.56,15
Student_1681,Program_B,First_Year,4,103,2.66,15
Student_1682,Program_A,First_Year,2,41,2.48,15
Student_1683,Program_B,Transfer,4,108,2.89,18
Student_1684,Program_B,Transfer,1,1,2.59,15
Student_1685,Program_B,First_Year,2,52,2.48,15
Student_1686,Program_D,First_Year,4,90,3.24,18
Student_1687,Program_B,First_Year,4,81,2.97,12
Student_1688,Program_C,Transfer,4,96,3.38,15
Student_1689,Program_B,Transfer,4,86,2.39,15
Student_1690,Program_A,Transfer,3,65,2.81,15
Student_1691,Program_C,First_Year,1,16,2.95,15
Student_1692,Program_B,First_Year,1,3,2.26,15
Student_1693,Program_B,Transfer,2,31,2.82,15
Student_1694,Program_A,Transfer,3,62,2.6,15
Student_1695,Program_C,First_Year,4,107,2.97,15
Student_1696,Program_C,First_Year,1,5,1.93,15
Student_1697,Program_D,Transfer,1,25,3.07,18
Student_1698,Program_C,Transfer,4,95,3.0,12
Student_1699,Program_B,Transfer,2,50,2.45,15
Student_1700,Program_C,First_Year,1,27,2.27,18
Student_1701,Program_D,Transfer,4,108,3.46,15
Student_1702,Program_C,First_Year,3,81,2.87,12
Student_1703,Program_D,First_Year,2,36,2.5,18
Student_1704,Program_A,Transfer,1,25,2.29,12
Student_1705,Program_D,Transfer,3,80,2.37,15
Student_1706,Program_A,Transfer,3,75,2.98,12
Student_1707,Program_D,First_Year,2,41,3.01,12
Student_1708,Program_A,First_Year,4,104,2.22,15
Student_1709,Program_C,First_Year,3,62,2.7,15
Student_1710,Program_D,First_Year,3,76,2.71,15
Student_1711,Program_D,First_Year,3,74,2.65,15
Student_1712,Program_B,First_Year,1,0,2.43,15
Student_1713,Program_A,First_Year,3,70,2.21,18
Student_1714,Program_C,First_Year,1,7,3.0,18
Student_1715,Program_D,First_Year,4,103,2.6,15
Student_1716,Program_A,First_Year,2,42,3.11,15
Student_1717,Program_D,Transfer,4,100,2.42,15
Student_1718,Program_C,First_Year,2,43,2.91,15
Student_1719,Program_C,First_Year,2,35,3.19,15
Student_1720,Program_B,First_Year,3,65,2.09,18
Student_1721,Program_A,Transfer,3,78,2.21,15
Student_1722,Program_D,First_Year,1,18,2.72,15
Student_1723,Program_B,Transfer,1,4,2.13,15
Student_1724,Program_C,First_Year,4,83,3.43,18
Student_1725,Program_A,First_Year,2,44,2.9,15
Student_1726,Program_B,Transfer,4,90,2.42,18
Student_1727,Program_A,Transfer,4,101,2.52,15
Student_1728,Program_A,First_Year,4,84,2.87,18
Student_1729,Program_B,Transfer,4,89,2.31,15
Student_1730,Program_D,First_Year,1,1,2.55,15
Student_1731,Program_C,Transfer,2,46,2.99,12
Student_1732,Program_B,First_Year,3,79,2.4,15
Student_1733,Program_B,First_Year,2,31,2.19,18
Student_1734,Program_C,First_Year,3,74,2.59,15
Student_1735,Program_A,Transfer,1,7,2.8,18
Student_1736,Program_B,First_Year,2,36,2.56,15
Student_1737,Program_B,Transfer,3,57,2.88,15
Student_1738,Program_D,First_Year,2,36,2.9,15
Student_1739,Program_A,Transfer,3,63,2.27,15
Student_1740,Program_A,First_Year,3,79,2.66,18
Student_1741,Program_C,Transfer,3,75,3.05,15
Student_1742,Program_C,First_Year,3,69,3.04,18
Student_1743,Program_C,First_Year,3,70,1.96,15
Student_1744,Program_D,First_Year,1,26,2.28,15
Student_1745,Program_B,First_Year,1,9,3.08,18
Student_1746,Program_C,Transfer,1,5,2.07,18
Student_1747,Program_C,First_Year,3,81,2.65,15
Student_1748,Program_D,First_Year,2,44,2.15,15
Student_1749,Program_B,Transfer,3,65,3.31,15
Student_1750,Program_C,First_Year,3,69,2.2,18
Student_1751,Program_A,First_Year,3,69,2.06,15
Student_1752,Program_D,First_Year,3,75,2.86,15
Student_1753,Program_D,First_Year,4,106,2.85,15
Student_1754,Program_A,First_Year,2,31,3.04,18
Student_1755,Program_B,First_Year,4,92,2.9,12
Student_1756,Program_A,First_Year,2,32,2.75,15
Student_1757,Program_D,First_Year,2,42,2.87,15
Student_1758,Program_A,First_Year,3,56,2.0,18
Student_1759,Program_C,First_Year,4,106,2.86,18
Student_1760,Program_B,First_Year,4,105,2.92,15
Student_1761,Program_C,First_Year,2,33,1.17,15
Student_1762,Program_D,First_Year,3,65,2.11,12
Student_1763,Program_B,Transfer,4,101,3.13,18
Student_1764,Program_D,First_Year,1,16,3.48,15
Student_1765,Program_A,Transfer,2,28,2.6,18
Student_1766,Program_C,First_Year,4,82,2.66,15
Student_1767,Program_C,First_Year,3,67,2.79,18
Student_1768,Program_B,Transfer,2,33,3.26,12
Student_1769,Program_C,First_Year,1,8,2.94,15
Student_1770,Program_B,First_Year,4,94,2.17,12
Student_1771,Program_D,First_Year,1,2,3.19,15
Student_1772,Program_A,First_Year,3,62,2.4,15
Student_1773,Program_C,Transfer,1,3,2.66,15
Student_1774,Program_D,First_Year,4,99,2.48,12
Student_1775,Program_C,First_Year,3,69,3.6,12
Student_1776,Program_C,First_Year,4,93,2.52,15
Student_1777,Program_B,First_Year,4,87,2.29,15
Student_1778,Program_A,First_Year,2,29,2.87,15
Student_1779,Program_A,First_Year,4,89,3.42,15
Student_1780,Program_D,First_Year,3,81,2.42,12
Student_1781,Program_A,First_Year,2,40,2.14,18
Student_1782,Program_D,First_Year,2,50,2.28,15
Student_1783,Program_B,First_Year,2,33,2.32,12
Student_1784,Program_B,First_Year,2,49,3.33,12
Student_1785,Program_C,First_Year,3,56,3.25,15
Student_1786,Program_D,First_Year,4,81,3.66,12
Student_1787,Program_A,First_Year,3,75,2.51,15
Student_1788,Program_D,First_Year,1,4,2.97,12
Student_1789,Program_A,Transfer,3,61,2.88,15
Student_1790,Program_C,Transfer,2,47,2.58,15
Student_1791,Program_C,Transfer,2,50,2.44,18
Student_1792,Program_C,Transfer,1,13,2.8,18
Student_1793,Program_B,First_Year,4,102,3.51,15
Student_1794,Program_D,Transfer,2,48,2.52,15
Student_1795,Program_B,First_Year,3,73,3.7,18
Student_1796,Program_C,First_Year,4,86,2.41,18
Student_1797,Program_D,First_Year,1,14,2.99,18
Student_1798,Program_A,Transfer,2,46,3.61,15
Student_1799,Program_A,Transfer,2,47,2.22,15
Student_1800,Program_B,Transfer,2,54,3.32,15
Student_1801,Program_A,First_Year,4,89,3.39,18
Student_1802,Program_D,First_Year,3,57,2.75,18
Student_1803,Program_A,First_Year,1,23,2.45,18
Student_1804,Program_D,First_Year,4,88,2.63,15
Student_1805,Program_B,First_Year,3,71,2.2,18
Student_1806,Program_B,Transfer,4,92,2.46,15
Student_1807,Program_C,First_Year,4,100,3.01,18
Student_1808,Program_D,First_Year,1,6,3.55,15
Student_1809,Program_A,First_Year,2,40,2.59,18
Student_1810,Program_D,Transfer,1,13,3.11,15
Student_1811,Program_B,First_Year,3,70,1.96,18
Student_1812,Program_C,First_Year,2,45,3.38,15
Student_1813,Program_A,First_Year,3,76,2.85,15
Student_1814,Program_A,Transfer,2,49,3.14,12
Student_1815,Program_C,First_Year,1,21,2.93,15
Student_1816,Program_D,Transfer,1,13,2.48,15
Student_1817,Program_C,First_Year,1,8,2.83,15
Student_1818,Program_D,First_Year,4,95,3.28,15
Student_1819,Program_A,Transfer,3,57,2.81,18
Student_1820,Program_A,First_Year,1,27,2.34,18
Student_1821,Program_D,First_Year,2,39,3.86,15
Student_1822,Program_A,Transfer,1,17,2.86,15
Student_1823,Program_B,First_Year,4,81,3.3,18
Student_1824,Program_C,First_Year,2,34,2.87,15
Student_1825,Program_C,First_Year,4,94,2.74,12
Student_1826,Program_D,First_Year,4,82,2.85,15
Student_1827,Program_D,First_Year,2,42,3.35,12
Student_1828,Program_A,First_Year,3,67,2.94,15
Student_1829,Program_C,First_Year,2,47,2.64,18
Student_1830,Program_A,First_Year,2,32,2.99,15
Student_1831,Program_D,Transfer,1,10,2.44,15
Student_1832,Program_A,Transfer,1,8,2.89,15
Student_1833,Program_B,First_Year,1,27,3.87,15
Student_1834,Program_C,Transfer,1,18,1.93,15
Student_1835,Program_D,First_Year,2,38,2.87,15
Student_1836,Program_A,Transfer,3,59,3.0,12
Student_1837,Program_B,Transfer,3,80,2.08,15
Student_1838,Program_A,Transfer,2,46,2.96,15
Student_1839,Program_C,First_Year,2,33,3.29,18
Student_1840,Program_D,First_Year,3,70,2.85,15
Student_1841,Program_A,Transfer,3,65,2.99,15
Student_1842,Program_D,First_Year,2,35,3.35,15
Student_1843,Program_A,First_Year,2,29,3.21,12
Student_1844,Program_B,First_Year,2,36,1.86,12
Student_1845,Program_C,Transfer,1,4,2.87,18
Student_1846,Program_B,First_Year,1,21,3.51,15
Student_1847,Program_C,First_Year,3,62,3.07,12
Student_1848,Program_A,First_Year,3,74,2.61,18
Student_1849,Program_A,First_Year,2,46,3.13,12
Student_1850,Program_B,First_Year,3,78,1.93,18
Student_1851,Program_B,Transfer,4,88,3.23,15
Student_1852,Program_D,Transfer,1,27,3.01,15
Student_1853,Program_A,Transfer,3,63,3.39,18
Student_1854,Program_D,First_Year,4,103,2.76,15
Student_1855,Program_B,First_Year,4,99,2.4,15
Student_1856,Program_B,First_Year,1,16,2.71,15
Student_1857,Program_D,First_Year,1,16,2.54,15
Student_1858,Program_D,First_Year,2,41,2.61,15
Student_1859,Program_A,First_Year,1,6,2.56,15
Student_1860,Program_A,Transfer,2,32,3.64,15
Student_1861,Program_D,Transfer,3,69,2.48,18
Student_1862,Program_A,First_Year,3,71,2.77,18
Student_1863,Program_C,Transfer,4,98,2.83,18
Student_1864,Program_B,First_Year,1,9,2.6,18
Student_1865,Program_C,First_Year,3,77,3.18,15
Student_1866,Program_B,Transfer,2,31,3.44,15
Student_1867,Program_A,Transfer,2,45,2.54,18
Student_1868,Program_D,First_Year,3,68,3.47,18
Student_1869,Program_C,First_Year,1,1,2.17,12
Student_1870,Program_D,Transfer,2,41,2.58,15
Student_1871,Program_C,First_Year,4,88,2.68,18
Student_1872,Program_A,Transfer,4,95,2.32,15
Student_1873,Program_C,Transfer,2,53,2.8,18
Student_1874,Program_A,First_Year,1,17,3.02,18
Student_1875,Program_C,Transfer,4,83,3.49,18
Student_1876,Program_C,First_Year,1,10,2.69,15
Student_1877,Program_B,First_Year,3,80,3.37,12
Student_1878,Program_D,First_Year,2,32,2.56,15
Student_1879,Program_D,Transfer,1,7,3.02,15
Student_1880,Program_A,First_Year,4,99,2.62,15
Student_1881,Program_A,First_Year,4,99,2.86,15
Student_1882,Program_A,First_Year,2,54,2.5,15
Student_1883,Program_A,Transfer,3,54,1.95,15
Student_1884,Program_A,First_Year,2,41,3.16,15
Student_1885,Program_A,Transfer,2,36,2.9,15
Student_1886,Program_D,First_Year,1,13,2.48,15
Student_1887,Program_D,Transfer,2,33,3.32,15
Student_1888,Program_D,First_Year,2,28,3.11,15
Student_1889,Program_B,Transfer,3,74,2.66,15
Student_1890,Program_C,First_Year,1,10,2.46,15
Student_1891,Program_A,First_Year,2,47,2.72,15
Student_1892,Program_A,Transfer,1,10,2.9,15
Student_1893,Program_A,First_Year,3,60,2.23,18
Student_1894,Program_A,First_Year,2,54,2.27,15
Student_1895,Program_B,Transfer,2,53,2.48,18
Student_1896,Program_D,First_Year,1,14,2.49,15
Student_1897,Program_D,Transfer,1,8,2.32,15
Student_1898,Program_A,Transfer,4,102,3.51,15
Student_1899,Program_D,First_Year,3,60,2.26,15
Student_1900,Program_C,First_Year,3,54,2.01,15
Student_1901,Program_B,First_Year,1,18,2.97,18
Student_1902,Program_B,Transfer,2,50,2.3,15
Student_1903,Program_C,First_Year,1,14,3.49,15
Student_1904,Program_A,Transfer,4,106,2.97,12
Student_1905,Program_D,First_Year,2,36,2.64,18
Student_1906,Program_C,Transfer,2,50,2.06,15
Student_1907,Program_D,First_Year,1,8,1.91,15
Student_1908,Program_A,Transfer,4,102,2.54,15
Student_1909,Program_C,First_Year,3,75,2.27,12
Student_1910,Program_A,First_Year,3,64,3.55,15
Student_1911,Program_B,Transfer,2,35,2.99,18
Student_1912,Program_B,First_Year,1,19,2.34,12
Student_1913,Program_A,First_Year,3,78,2.15,15
Student_1914,Program_C,First_Year,1,13,3.01,12
Student_1915,Program_C,Transfer,2,33,2.79,15
Student_1916,Program_C,Transfer,2,51,2.93,15
Student_1917,Program_A,First_Year,3,79,2.11,15
Student_1918,Program_A,First_Year,2,54,2.67,15
Student_1919,Program_A,First_Year,3,65,2.39,18
Student_1920,Program_A,First_Year,3,56,3.12,15
Student_1921,Program_C,First_Year,2,38,2.53,12
Student_1922,Program_D,Transfer,3,58,2.35,15
Student_1923,Program_D,Transfer,1,23,2.3,15
Student_1924,Program_A,First_Year,2,37,2.99,15
Student_1925,Program_A,Transfer,4,81,2.23,15
Student_1926,Program_A,First_Year,3,57,2.73,15
Student_1927,Program_D,First_Year,2,37,2.9,15
Student_1928,Program_D,First_Year,1,27,2.57,18
Student_1929,Program_C,First_Year,1,6,2.6,18
Student_1930,Program_B,First_Year,4,105,2.47,18
Student_1931,Program_A,First_Year,4,82,2.49,15
Student_1932,Program_D,Transfer,3,66,2.56,15
Student_1933,Program_B,First_Year,4,107,3.09,18
Student_1934,Program_A,First_Year,3,80,2.81,18
Student_1935,Program_B,First_Year,3,66,2.37,15
Student_1936,Program_C,First_Year,1,7,2.97,15
Student_1937,Program_D,Transfer,4,94,2.29,18
Student_1938,Program_D,Transfer,2,50,3.19,15
Student_1939,Program_D,First_Year,1,24,2.89,15
Student_1940,Program_D,First_Year,2,33,3.3,15
Student_1941,Program_B,Transfer,1,7,2.38,15
Student_1942,Program_A,Transfer,4,90,2.75,15
Student_1943,Program_A,First_Year,2,29,2.7,15
Student_1944,Program_A,Transfer,2,34,2.16,18
Student_1945,Program_D,Transfer,2,36,3.66,18
Student_1946,Program_C,First_Year,1,15,3.13,15
Student_1947,Program_B,First_Year,2,37,2.29,12
Student_1948,Program_C,First_Year,4,106,2.46,15
Student_1949,Program_C,Transfer,4,96,2.9,15
Student_1950,Program_B,First_Year,2,47,2.38,15
Student_1951,Program_A,First_Year,2,36,2.27,15
Student_1952,Program_D,First_Year,4,102,2.74,18
Student_1953,Program_B,First_Year,4,96,2.83,15
Student_1954,Program_C,Transfer,4,107,2.57,15
Student_1955,Program_C,Transfer,3,75,2.98,15
Student_1956,Program_C,First_Year,1,22,2.32,15
Student_1957,Program_D,First_Year,3,68,3.2,18
Student_1958,Program_D,Transfer,4,104,2.7,15
Student_1959,Program_D,First_Year,3,55,1.88,18
Student_1960,Program_D,First_Year,4,87,3.66,12
Student_1961,Program_A,Transfer,3,61,3.23,15
Student_1962,Program_B,First_Year,3,75,2.52,15
Student_1963,Program_C,First_Year,3,55,2.8,15
Student_1964,Program_C,Transfer,3,81,2.82,15
Student_1965,Program_A,Transfer,1,7,2.49,15
Student_1966,Program_C,First_Year,2,37,2.86,12
Student_1967,Program_B,First_Year,4,95,2.11,18
Student_1968,Program_C,Transfer,1,17,3.08,18
Student_1969,Program_A,First_Year,3,77,2.44,18
Student_1970,Program_B,Transfer,4,89,2.56,15
Student_1971,Program_C,Transfer,2,45,2.55,15
Student_1972,Program_B,First_Year,2,29,1.93,18
Student_1973,Program_C,Transfer,2,30,2.73,15
Student_1974,Program_C,First_Year,2,43,2.25,15
Student_1975,Program_A,Transfer,2,43,3.31,15
Student_1976,Program_A,Transfer,4,91,3.52,15
Student_1977,Program_A,Transfer,1,18,3.44,15
Student_1978,Program_D,Transfer,4,90,3.48,18
Student_1979,Program_D,First_Year,4,83,3.11,15
Student_1980,Program_A,First_Year,4,103,3.35,15
Student_1981,Program_D,First_Year,2,43,2.22,15
Student_1982,Program_A,Transfer,1,15,2.72,15
Student_1983,Program_B,First_Year,2,47,3.37,12
Student_1984,Program_B,Transfer,1,13,3.17,15
Student_1985,Program_C,First_Year,3,78,3.82,15
Student_1986,Program_A,First_Year,1,21,2.78,15
Student_1987,Program_B,Transfer,3,63,3.46,15
Student_1988,Program_A,Transfer,1,14,2.19,15
Student_1989,Program_A,First_Year,3,69,3.32,15
Student_1990,Program_D,Transfer,4,93,3.61,15
Student_1991,Program_D,First_Year,3,59,3.32,15
Student_1992,Program_B,First_Year,3,78,2.92,15
Student_1993,Program_B,First_Year,2,42,3.46,15
Student_1994,Program_B,First_Year,1,4,2.55,18
Student_1995,Program_B,Transfer,2,46,2.51,15
Student_1996,Program_A,First_Year,1,5,1.59,15
Student_1997,Program_A,Transfer,2,42,3.37,18
Student_1998,Program_C,Transfer,2,44,3.2,18
Student_1999,Program_C,First_Year,2,43,2.58,12
Student_2000,Program_A,First_Year,4,81,3.69,18
Student_2001,Program_D,Transfer,1,24,2.43,15
Student_2002,Program_C,First_Year,1,0,2.74,15
Student_2003,Program_D,First_Year,1,26,2.68,15
Student_2004,Program_C,First_Year,1,16,3.67,15
Student_2005,Program_C,First_Year,4,81,2.11,15
Student_2006,Program_C,Transfer,2,35,3.87,15
Student_2007,Program_B,Transfer,2,35,2.75,12
Student_2008,Program_B,Transfer,4,87,2.52,12
Student_2009,Program_A,Transfer,3,77,3.35,15
Student_2010,Program_C,First_Year,3,74,2.61,18
Student_2011,Program_B,First_Year,2,51,1.82,15
Student_2012,Program_C,Transfer,2,31,2.46,15
Student_2013,Program_D,First_Year,4,89,2.62,15
Student_2014,Program_B,Transfer,4,96,2.62,15
Student_2015,Program_C,Transfer,4,87,2.81,15
Student_2016,Program_D,Transfer,1,16,1.86,15
Student_2017,Program_A,First_Year,1,22,2.28,12
Student_2018,Program_D,First_Year,3,69,2.56,15
Student_2019,Program_A,First_Year,2,41,1.89,15
Student_2020,Program_A,First_Year,4,90,2.86,18
Student_2021,Program_D,Transfer,2,45,2.97,15
Student_2022,Program_B,Transfer,3,54,3.52,15
Student_2023,Program_D,Transfer,4,97,3.23,15
Student_2024,Program_B,First_Year,1,19,2.91,18
Student_2025,Program_C,First_Year,3,75,3.15,18
Student_2026,Program_A,First_Year,2,42,2.05,15
Student_2027,Program_A,First_Year,4,85,2.75,15
Student_2028,Program_C,Transfer,2,43,1.9,15
Student_2029,Program_C,Transfer,2,38,3.24,15
Student_2030,Program_C,First_Year,3,66,2.32,15
Student_2031,Program_D,First_Year,2,50,2.18,15
Student_2032,Program_B,First_Year,4,106,2.74,15
Student_2033,Program_C,Transfer,3,79,2.67,15
Student_2034,Program_A,First_Year,3,72,3.31,15
Student_2035,Program_D,First_Year,3,57,3.56,15
Student_2036,Program_D,First_Year,3,72,2.66,12
Student_2037,Program_D,First_Year,1,18,2.65,15
Student_2038,Program_B,First_Year,4,85,2.27,15
Student_2039,Program_A,First_Year,1,6,2.7,15
Student_2040,Program_A,Transfer,1,3,3.1,18
Student_2041,Program_B,First_Year,1,15,3.24,15
Student_2042,Program_B,First_Year,2,28,2.38,15
Student_2043,Program_C,First_Year,4,104,2.18,15
Student_2044,Program_A,Transfer,2,28,1.99,18
Student_2045,Program_D,Transfer,1,23,2.59,15
Student_2046,Program_C,Transfer,1,6,3.1,18
Student_2047,Program_A,First_Year,3,54,2.57,15
Student_2048,Program_C,First_Year,2,31,2.6,18
Student_2049,Program_C,Transfer,3,74,2.93,15
Student_2050,Program_A,First_Year,3,60,2.22,15
Student_2051,Program_A,Transfer,2,35,1.73,15
Student_2052,Program_C,Transfer,2,46,3.16,15
Student_2053,Program_C,First_Year,4,108,2.46,12
Student_2054,Program_B,First_Year,3,59,2.12,18
Student_2055,Program_A,First_Year,1,18,3.12,15
Student_2056,Program_C,First_Year,3,64,2.7,18
Student_2057,Program_A,First_Year,2,33,2.49,15
Student_2058,Program_C,First_Year,3,55,1.99,15
Student_2059,Program_B,First_Year,1,3,3.08,15
Student_2060,Program_C,First_Year,1,12,3.13,15
Student_2061,Program_D,Transfer,3,78,2.89,18
Student_2062,Program_C,First_Year,4,96,2.97,15
Student_2063,Program_D,Transfer,2,38,2.3,12
Student_2064,Program_B,First_Year,4,100,2.62,18
Student_2065,Program_A,First_Year,3,72,2.97,12
Student_2066,Program_A,First_Year,3,74,2.4,15
Student_2067,Program_A,First_Year,2,48,2.31,15
Student_2068,Program_D,First_Year,3,64,2.76,18
Student_2069,Program_D,First_Year,3,78,1.95,15
Student_2070,Program_B,First_Year,4,87,2.89,15
Student_2071,Program_C,First_Year,2,49,2.97,15
Student_2072,Program_A,Transfer,1,5,2.11,15
Student_2073,Program_B,First_Year,3,70,3.3,15
Student_2074,Program_B,First_Year,3,79,3.09,15
Student_2075,Program_B,First_Year,4,108,1.58,15
Student_2076,Program_A,First_Year,3,75,2.89,18
Student_2077,Program_B,First_Year,2,30,2.94,15
Student_2078,Program_B,First_Year,2,48,1.96,15
Student_2079,Program_B,First_Year,3,60,2.5,18
Student_2080,Program_C,First_Year,2,36,2.02,12
Student_2081,Program_D,First_Year,4,96,3.15,18
Student_2082,Program_C,First_Year,1,24,2.93,15
Student_2083,Program_A,Transfer,4,94,2.81,15
Student_2084,Program_B,First_Year,1,20,2.92,15
Student_2085,Program_D,First_Year,1,9,2.29,18
Student_2086,Program_A,First_Year,3,74,2.68,18
Student_2087,Program_B,First_Year,1,19,2.01,15
Student_2088,Program_D,First_Year,4,106,2.79,18
Student_2089,Program_A,First_Year,1,1,2.11,12
Student_2090,Program_C,First_Year,1,5,2.45,18
Student_2091,Program_B,Transfer,4,106,2.54,15
Student_2092,Program_A,Transfer,2,49,3.09,18
Student_2093,Program_D,First_Year,2,36,3.48,15
Student_2094,Program_D,First_Year,2,42,2.63,15
Student_2095,Program_C,Transfer,4,100,2.9,12
Student_2096,Program_B,First_Year,1,27,2.94,18
Student_2097,Program_B,First_Year,3,72,2.05,18
Student_2098,Program_B,Transfer,4,102,2.9,15
Student_2099,Program_B,Transfer,1,7,2.74,15
Student_2100,Program_A,First_Year,3,77,3.08,15
Student_2101,Program_B,First_Year,1,25,3.36,18
Student_2102,Program_C,First_Year,4,106,3.91,18
Student_2103,Program_A,Transfer,3,71,2.17,15
Student_2104,Program_B,First_Year,3,64,1.97,15
Student_2105,Program_B,First_Year,3,56,2.84,15
Student_2106,Program_A,First_Year,3,68,2.85,12
Student_2107,Program_C,First_Year,2,27,2.87,18
Student_2108,Program_C,First_Year,3,69,2.14,15
Student_2109,Program_B,First_Year,2,27,2.77,15
Student_2110,Program_A,Transfer,3,60,3.24,18
Student_2111,Program_C,First_Year,3,58,3.25,18
Student_2112,Program_B,First_Year,4,91,2.98,12
Student_2113,Program_A,First_Year,1,9,3.51,18
Student_2114,Program_A,First_Year,4,87,2.62,18
Student_2115,Program_A,First_Year,3,60,2.6,18
Student_2116,Program_A,Transfer,2,43,2.04,12
Student_2117,Program_C,Transfer,3,79,3.27,15
Student_2118,Program_A,First_Year,1,5,2.45,18
Student_2119,Program_D,Transfer,4,90,2.86,18
Student_2120,Program_B,First_Year,4,104,2.35,15
Student_2121,Program_D,Transfer,2,36,2.36,18
Student_2122,Program_B,Transfer,4,93,2.2,15
Student_2123,Program_B,First_Year,2,32,3.05,15
Student_2124,Program_C,Transfer,4,93,2.03,18
Student_2125,Program_B,First_Year,3,69,2.64,15
Student_2126,Program_B,First_Year,1,14,2.54,15
Student_2127,Program_C,Transfer,1,3,2.12,15
Student_2128,Program_C,Transfer,1,21,2.68,18
Student_2129,Program_C,Transfer,1,7,3.31,15
Student_2130,Program_A,First_Year,4,92,2.96,18
Student_2131,Program_A,First_Year,1,7,2.29,12
Student_2132,Program_C,Transfer,4,99,2.73,15
Student_2133,Program_D,Transfer,2,30,2.53,12
Student_2134,Program_B,First_Year,1,26,2.04,18
Student_2135,Program_B,First_Year,1,17,3.53,15
Student_2136,Program_D,Transfer,4,106,2.38,15
Student_2137,Program_D,First_Year,1,4,2.29,15
Student_2138,Program_A,First_Year,3,58,2.44,18
Student_2139,Program_C,First_Year,3,58,3.72,15
Student_2140,Program_C,Transfer,1,2,1.8,15
Student_2141,Program_C,Transfer,4,105,1.92,18
Student_2142,Program_C,Transfer,4,96,2.95,12
